submission_id,language,tier,problem_name,difficulty,source_platform,file_path
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_75,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_75.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_76,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_76.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_77,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_77.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_78,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_78.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_79,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_79.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_80,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_80.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_81,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_81.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_82,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_82.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_83,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_83.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_84,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_84.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_85,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_85.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_86,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_86.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_87,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_87.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_88,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_88.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_89,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_89.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_90,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_90.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_91,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_91.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_92,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_92.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_93,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_93.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_94,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_94.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_95,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_95.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_96,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_96.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_97,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_97.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_99,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_99.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_100,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_100.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_101,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_101.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_102,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_102.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_103,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_103.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_104,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_104.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_105,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_105.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_106,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_106.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_107,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_107.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_108,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_108.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_109,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_109.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_110,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_110.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_112,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_112.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_115,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_115.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_116,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_116.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_117,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_117.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_118,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_118.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_119,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_119.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_120,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_120.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_121,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_121.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_122,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_122.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_124,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_124.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_125,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_125.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_126,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_126.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_127,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_127.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_128,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_128.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_129,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_129.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_130,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_130.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_131,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_131.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_132,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_132.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_133,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_133.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_134,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_134.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_135,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_135.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_136,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_136.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_138,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_138.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_139,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_139.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_140,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_140.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_142,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_142.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_143,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_143.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_144,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_144.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_145,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_145.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_146,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_146.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_147,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_147.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_149,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_149.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_150,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_150.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_151,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_151.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_152,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_152.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_153,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_153.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_154,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_154.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_155,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_155.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_156,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_156.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_157,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_157.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_158,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_158.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_160,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_160.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_161,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_161.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_162,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_162.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_163,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_163.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_164,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_164.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_165,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_165.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_166,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_166.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_167,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_167.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_169,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_169.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_170,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_170.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_171,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_171.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_172,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_172.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_173,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_173.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_174,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_174.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_175,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_175.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_177,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_177.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_178,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_178.py
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_179,Java,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Java\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_179.java
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_180,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_180.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_181,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_181.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_183,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_183.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_184,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_184.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_185,C++,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\C++\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_185.cpp
cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_186,Python,Light,p03943 AtCoder Beginner Contest 047 - Fighting over Candies,0,5,./codecontests_subset\Python\Light\cc_train_p03943_AtCoder_Beginner_Contest_047_-_Fighting_over_Candies_186.py
